id_transaccion,id_cliente,categoria_comercio,pais,hora_dia,importe_eur,antiguedad_cuenta_dias,transacciones_ult_24h,contracargos_prev_180d,cambio_dispositivo,puntuacion_riesgo_ip,es_fraude
tx_000384,cust_00193,lujo,ES,10,118.38,1068,4,0,0,25.6,0
tx_001834,cust_00058,videojuegos,ES,22,93.44,2059,2,0,0,10.6,0
tx_001128,cust_00510,viajes,IT,18,42.43,2282,2,0,1,14.1,0
tx_000427,cust_00691,viajes,ES,6,183.73,1575,1,0,0,14.2,0
tx_000495,cust_00232,supermercado,PT,20,13.16,3466,12,0,0,16.2,0
tx_001566,cust_00364,supermercado,NL,9,29.8,2412,1,0,0,11.8,0
tx_002792,cust_00125,electronica,ES,2,41.34,1608,5,1,0,5.1,0
tx_002612,cust_00742,restaurantes,PT,13,10.32,41,2,0,0,21.0,0
tx_001252,cust_00329,lujo,ES,8,36.02,86,2,0,0,9.3,0
tx_001296,cust_00412,supermercado,FR,4,41.05,1827,1,0,0,21.4,0
tx_000276,cust_00386,supermercado,ES,22,7.01,2282,0,0,0,0.0,0
tx_000490,cust_00485,moda,ES,18,31.83,1365,1,0,0,12.8,0
tx_001958,cust_00425,suscripciones,DE,6,17.31,385,3,0,0,12.3,0
tx_000691,cust_00797,moda,PT,0,60.61,55,10,0,0,7.4,1
tx_002052,cust_00242,supermercado,ES,20,6.35,472,1,0,0,11.4,0
tx_002239,cust_00381,restaurantes,GB,20,15.28,1616,3,0,0,20.7,0
tx_001243,cust_00770,moda,IT,22,50.27,2702,0,1,0,23.3,0
tx_002674,cust_00150,videojuegos,FR,15,11.86,2205,0,0,0,15.9,0
tx_002080,cust_00101,electronica,BR,6,47.58,1957,3,0,0,45.3,1
tx_001059,cust_00340,supermercado,FR,20,34.0,395,0,0,0,5.1,0
tx_000119,cust_00197,marketplace,ES,6,69.39,1605,1,0,0,15.2,0
tx_001996,cust_00002,restaurantes,ES,21,28.24,604,12,0,0,20.4,0
tx_002286,cust_00665,suscripciones,ES,1,92.97,1174,1,0,0,0.0,0
tx_000282,cust_00389,restaurantes,NG,0,15.76,1589,0,0,0,66.7,0
tx_002808,cust_00249,viajes,IT,8,87.78,46,0,0,0,13.9,0
tx_002336,cust_00431,supermercado,ES,16,10.32,56,1,0,0,15.5,0
tx_002763,cust_00292,videojuegos,ES,6,40.16,1807,4,0,0,13.7,0
tx_002946,cust_00086,supermercado,FR,19,11.59,2801,0,0,0,21.3,0
tx_001180,cust_00020,viajes,ES,2,9.04,500,0,0,0,9.5,0
tx_001603,cust_00660,marketplace,NL,3,25.5,1972,1,0,1,16.2,0
tx_002117,cust_00768,viajes,ES,11,32.37,2774,0,0,0,9.6,0
tx_000305,cust_00434,bienes_digitales,GB,10,42.04,2518,5,0,0,11.6,0
tx_001845,cust_00594,supermercado,ES,12,6.97,2012,3,0,0,0.0,0
tx_001357,cust_00275,bienes_digitales,PT,17,21.22,1681,2,0,0,2.1,0
tx_002437,cust_00511,viajes,US,2,23.03,970,0,0,1,24.1,0
tx_000576,cust_00299,supermercado,ES,20,16.98,2046,1,0,1,2.2,1
tx_001872,cust_00166,electronica,ES,18,77.26,46,3,0,1,16.7,0
tx_002846,cust_00365,suscripciones,ES,0,15.75,1547,8,0,0,11.0,0
tx_002624,cust_00739,viajes,NL,23,56.37,1783,0,0,0,20.2,0
tx_001418,cust_00351,restaurantes,IT,15,9.18,2882,0,0,0,9.3,0
tx_001796,cust_00162,marketplace,GB,18,17.55,2908,1,0,0,24.7,0
tx_000844,cust_00029,videojuegos,PT,9,39.28,77,0,0,0,13.4,0
tx_002813,cust_00159,videojuegos,ES,21,11.35,47,1,0,0,7.5,0
tx_000270,cust_00473,restaurantes,DE,2,4.68,95,1,0,1,6.1,0
tx_000630,cust_00293,electronica,NG,13,11.26,627,1,0,0,52.0,0
tx_001034,cust_00251,electronica,ES,18,64.57,3228,0,0,0,12.8,0
tx_000287,cust_00129,viajes,ES,14,58.49,192,2,0,0,9.4,0
tx_002212,cust_00619,restaurantes,NL,10,31.9,1039,2,0,0,23.0,0
tx_000301,cust_00291,bienes_digitales,ES,16,49.84,45,0,0,0,11.3,0
tx_001511,cust_00267,videojuegos,IT,18,38.67,2309,1,0,1,13.7,0
tx_001812,cust_00522,suscripciones,NL,19,13.02,2586,0,1,0,15.8,0
tx_000066,cust_00261,supermercado,FR,9,12.41,1454,0,0,0,27.5,0
tx_002398,cust_00231,supermercado,ES,3,28.87,2295,2,0,1,7.0,0
tx_000891,cust_00080,supermercado,PT,3,19.8,1451,2,0,0,19.6,0
tx_001768,cust_00374,restaurantes,GB,7,53.04,44,0,0,1,27.4,0
tx_001732,cust_00723,moda,ES,23,64.25,1546,2,0,1,14.0,0
tx_001377,cust_00769,videojuegos,PT,11,20.03,1812,2,0,1,22.3,0
tx_000231,cust_00371,suscripciones,ES,20,3.63,1477,1,0,0,10.2,0
tx_000504,cust_00694,bienes_digitales,ES,6,4.93,1252,3,0,0,29.9,0
tx_002460,cust_00048,supermercado,US,8,3.74,1318,3,0,0,34.9,0
tx_001351,cust_00049,viajes,NG,23,38.08,26,0,0,0,50.9,1
tx_001445,cust_00112,videojuegos,ES,8,30.86,46,1,0,0,14.1,0
tx_002552,cust_00257,bienes_digitales,ES,4,51.18,491,0,0,0,13.1,0
tx_001005,cust_00103,videojuegos,NL,22,39.49,2124,11,0,0,18.3,0
tx_000837,cust_00646,restaurantes,DE,19,16.82,2332,1,0,0,17.1,0
tx_001589,cust_00689,supermercado,ES,10,13.61,53,0,0,0,0.0,1
tx_000375,cust_00709,suscripciones,ES,8,21.22,2838,4,0,0,6.6,0
tx_001353,cust_00397,restaurantes,ES,16,9.08,592,0,0,0,0.0,0
tx_002111,cust_00225,bienes_digitales,DE,19,3.88,1634,0,0,1,12.1,0
tx_001787,cust_00159,bienes_digitales,ES,1,5.44,2444,1,0,0,11.6,0
tx_001804,cust_00208,marketplace,ES,4,107.68,738,1,0,0,17.1,0
tx_002072,cust_00518,moda,ES,5,14.15,3437,2,0,1,19.5,0
tx_000752,cust_00119,restaurantes,ES,2,9.45,793,0,0,0,8.4,0
tx_000100,cust_00112,videojuegos,ES,0,51.5,1435,1,0,1,4.0,0
tx_001724,cust_00585,bienes_digitales,ES,21,15.85,1827,2,0,0,22.9,0
tx_000867,cust_00656,videojuegos,ES,19,32.18,85,11,0,0,17.4,0
tx_000911,cust_00616,bienes_digitales,ES,19,9.29,83,1,0,0,24.1,0
tx_002010,cust_00506,videojuegos,PT,16,8.56,1109,12,2,0,2.3,0
tx_000530,cust_00736,supermercado,ES,15,12.94,551,1,0,1,34.8,0
tx_000637,cust_00189,videojuegos,ES,8,23.45,3465,6,0,0,17.0,0
tx_000186,cust_00357,moda,ES,19,7.63,480,6,0,0,4.0,0
tx_001188,cust_00479,bienes_digitales,ES,23,38.62,2326,3,0,0,18.0,0
tx_001972,cust_00736,supermercado,PT,20,18.96,3500,0,0,0,2.5,0
tx_000932,cust_00560,lujo,ES,19,83.29,48,1,0,1,18.7,0
tx_001382,cust_00228,electronica,ES,16,23.02,1635,0,0,0,15.8,0
tx_002296,cust_00641,bienes_digitales,PT,5,59.65,205,0,0,0,9.0,0
tx_002383,cust_00734,lujo,ES,13,66.08,2479,1,0,1,7.3,0
tx_002402,cust_00453,restaurantes,ES,6,29.02,2377,12,0,0,12.8,0
tx_002000,cust_00225,restaurantes,PT,0,17.57,1755,2,0,0,20.7,0
tx_000608,cust_00411,marketplace,ES,11,17.64,2080,1,0,0,11.3,0
tx_002897,cust_00528,moda,ES,9,51.1,26,0,0,1,17.7,0
tx_000152,cust_00225,videojuegos,GB,23,57.57,462,3,0,0,19.6,0
tx_001284,cust_00640,viajes,NL,6,50.3,533,0,0,0,7.6,0
tx_002263,cust_00026,electronica,US,7,136.59,2812,1,0,0,11.9,0
tx_000732,cust_00335,bienes_digitales,US,11,139.64,959,1,0,0,30.4,0
tx_001338,cust_00237,videojuegos,ES,4,16.01,3371,3,0,1,28.8,1
tx_001599,cust_00676,videojuegos,FR,2,12.37,652,2,0,0,28.7,0
tx_002841,cust_00350,moda,ES,11,99.19,52,2,0,0,18.3,0
tx_000024,cust_00741,restaurantes,NL,13,6.85,2497,1,0,1,29.2,0
tx_002858,cust_00624,videojuegos,ES,9,9.41,56,5,0,0,15.4,0
tx_000159,cust_00404,supermercado,PT,19,14.74,3399,0,0,1,9.1,0
tx_000862,cust_00742,electronica,ES,7,81.19,1812,7,1,0,8.1,0
tx_000903,cust_00176,restaurantes,ES,16,12.39,43,11,0,0,7.9,0
tx_002656,cust_00452,electronica,IT,22,43.37,705,2,0,0,16.3,0
tx_002938,cust_00577,moda,ES,21,32.66,1708,2,0,0,14.7,0
tx_000445,cust_00407,restaurantes,ES,6,53.37,273,1,0,0,11.3,0
tx_002939,cust_00722,videojuegos,ES,18,15.26,2512,4,0,0,28.4,0
tx_000755,cust_00444,marketplace,IT,1,20.26,81,7,0,0,27.1,0
tx_000924,cust_00116,electronica,ES,6,46.29,47,1,0,0,16.4,0
tx_002971,cust_00489,suscripciones,ES,23,21.1,3208,2,0,1,14.7,0
tx_002103,cust_00138,supermercado,ES,8,18.89,2314,1,1,1,29.4,0
tx_000312,cust_00538,supermercado,DE,18,11.16,3337,0,0,0,9.3,1
tx_000549,cust_00413,moda,ES,7,32.46,2571,1,0,0,1.9,0
tx_001946,cust_00096,viajes,ES,9,10.67,12,1,0,1,7.7,0
tx_001457,cust_00787,moda,ES,0,32.79,1289,3,0,0,14.5,0
tx_000307,cust_00242,electronica,ES,23,22.81,704,0,0,0,3.0,0
tx_000288,cust_00457,bienes_digitales,IT,16,29.43,24,1,0,0,11.4,0
tx_000695,cust_00072,supermercado,US,22,4.31,1110,1,0,0,18.9,0
tx_000309,cust_00253,supermercado,ES,11,20.05,2665,1,0,0,5.4,0
tx_002321,cust_00079,restaurantes,FR,7,32.2,70,2,0,0,21.2,0
tx_000750,cust_00126,viajes,GB,13,44.82,2094,1,0,0,24.8,0
tx_002816,cust_00076,bienes_digitales,ES,19,14.19,2452,10,0,0,3.6,0
tx_001240,cust_00033,supermercado,ES,17,18.1,2644,2,0,0,0.0,0
tx_000909,cust_00297,viajes,ES,14,46.38,347,1,0,0,19.0,0
tx_001881,cust_00308,videojuegos,DE,17,12.04,2258,7,0,0,17.1,0
tx_002381,cust_00144,lujo,ES,18,82.96,3,3,0,0,12.1,0
tx_001407,cust_00278,marketplace,FR,16,7.59,22,0,2,0,21.0,0
tx_002495,cust_00335,moda,GB,18,81.56,3069,1,3,0,28.5,0
tx_000971,cust_00239,supermercado,FR,18,9.43,3560,0,0,0,14.7,0
tx_000014,cust_00609,lujo,ES,23,42.11,432,2,0,1,19.1,0
tx_000874,cust_00100,videojuegos,PT,5,4.06,1020,1,0,1,17.1,0
tx_000809,cust_00313,supermercado,ES,12,8.9,35,1,0,0,1.9,0
tx_002579,cust_00775,moda,ES,20,16.9,1929,1,1,1,20.0,0
tx_000515,cust_00767,supermercado,ES,12,21.36,742,1,0,0,7.8,0
tx_002414,cust_00481,viajes,IT,3,56.65,1867,1,0,0,26.0,0
tx_000410,cust_00012,suscripciones,ES,10,11.16,107,1,0,0,0.5,0
tx_002834,cust_00436,supermercado,FR,12,16.72,1721,2,0,0,24.3,0
tx_002260,cust_00793,moda,ES,20,30.56,1399,1,0,1,1.3,0
tx_002824,cust_00780,electronica,BR,12,17.83,85,1,0,0,37.0,0
tx_001226,cust_00775,lujo,US,22,351.51,30,6,0,0,21.6,0
tx_001656,cust_00185,viajes,ES,13,65.63,18,5,1,0,12.1,0
tx_001611,cust_00621,videojuegos,ES,19,47.36,717,1,0,0,21.7,0
tx_000383,cust_00758,supermercado,PT,1,3.0,428,0,0,0,13.4,0
tx_002107,cust_00612,moda,NL,13,17.81,2966,3,0,0,21.6,0
tx_002188,cust_00206,marketplace,US,10,14.77,2314,4,0,1,30.1,0
tx_001622,cust_00004,viajes,ES,21,57.64,1135,3,0,0,2.2,0
tx_002832,cust_00636,suscripciones,US,6,20.02,3524,5,0,0,11.0,0
tx_000553,cust_00662,supermercado,PT,10,29.11,2447,1,0,0,11.3,0
tx_000223,cust_00563,lujo,ES,1,317.32,52,2,0,0,27.6,0
tx_001097,cust_00668,electronica,US,7,21.16,1589,1,0,0,30.2,0
tx_002755,cust_00792,restaurantes,ES,1,14.41,1355,1,0,0,14.9,0
tx_000009,cust_00161,moda,IT,23,24.95,28,1,0,0,20.4,0
tx_001477,cust_00392,bienes_digitales,IT,13,31.07,37,2,1,1,24.7,0
tx_000317,cust_00584,restaurantes,ES,4,17.88,1058,0,0,0,14.7,0
tx_000428,cust_00643,lujo,ES,5,26.13,399,1,0,0,23.9,0
tx_001986,cust_00635,lujo,US,9,25.47,1349,1,0,0,20.2,0
tx_000106,cust_00629,videojuegos,ES,7,53.51,39,0,0,0,18.9,0
tx_002016,cust_00256,restaurantes,ES,5,5.13,3574,1,0,1,15.7,0
tx_000143,cust_00221,supermercado,ES,3,24.55,254,2,0,1,17.9,0
tx_000122,cust_00535,supermercado,BR,21,22.82,3128,1,0,0,46.7,0
tx_002372,cust_00658,moda,PT,3,23.61,34,1,0,0,16.3,0
tx_002866,cust_00029,moda,ES,3,24.44,1033,3,0,0,22.2,0
tx_001190,cust_00006,supermercado,US,1,16.87,1801,0,0,0,26.1,0
tx_002962,cust_00337,supermercado,PT,12,19.81,3555,0,0,1,29.0,0
tx_002601,cust_00690,videojuegos,ES,3,10.48,5,3,0,0,8.3,0
tx_001658,cust_00699,electronica,ES,19,50.77,1661,3,0,0,17.3,0
tx_000116,cust_00455,moda,ES,7,33.1,3631,1,0,0,23.5,0
tx_001406,cust_00125,bienes_digitales,US,6,30.01,3569,4,0,0,13.9,0
tx_001512,cust_00183,suscripciones,DE,4,36.25,68,2,0,0,7.6,0
tx_002493,cust_00743,electronica,US,16,17.63,3572,1,0,1,26.3,0
tx_002798,cust_00454,supermercado,ES,7,67.91,3286,0,0,0,15.5,0
tx_002949,cust_00425,supermercado,ES,3,18.35,1004,1,0,0,7.9,0
tx_001597,cust_00527,electronica,ES,22,14.65,3444,1,0,0,18.1,0
tx_002890,cust_00156,supermercado,ES,18,39.93,1988,7,0,0,5.7,0
tx_000673,cust_00509,supermercado,GB,6,8.25,1533,2,0,0,23.7,0
tx_001432,cust_00148,moda,ES,1,97.74,1780,3,0,0,7.3,0
tx_002173,cust_00797,videojuegos,ES,11,39.5,17,1,0,0,14.3,0
tx_000592,cust_00722,restaurantes,IT,17,40.73,1432,6,0,0,17.4,0
tx_001403,cust_00240,moda,ES,3,17.12,2227,4,0,0,26.5,0
tx_000889,cust_00013,lujo,ES,12,30.26,86,0,0,0,7.4,0
tx_001755,cust_00501,electronica,US,4,38.35,78,1,1,0,7.6,0
tx_001367,cust_00242,supermercado,GB,5,13.18,3300,2,0,0,23.0,0
tx_002397,cust_00757,videojuegos,US,12,33.83,3636,1,0,0,12.5,0
tx_000214,cust_00360,suscripciones,US,18,24.25,38,1,0,0,23.1,0
tx_002008,cust_00122,restaurantes,ES,14,35.08,134,2,0,0,13.6,0
tx_002149,cust_00678,videojuegos,US,10,24.27,75,2,0,0,14.0,0
tx_000801,cust_00010,suscripciones,PT,8,9.46,684,0,0,0,7.8,0
tx_002481,cust_00521,electronica,BR,9,45.09,3637,0,0,0,19.4,0
tx_002440,cust_00053,electronica,ES,0,37.0,2549,0,0,0,7.7,0
tx_002284,cust_00630,moda,ES,23,162.78,3012,3,0,1,35.0,0
tx_002663,cust_00120,restaurantes,PT,15,42.76,211,2,0,0,23.5,0
tx_002712,cust_00020,viajes,IT,4,51.9,2483,2,0,0,21.7,0
tx_000274,cust_00766,suscripciones,ES,11,54.36,1810,3,0,0,28.3,0
tx_000072,cust_00152,supermercado,NL,23,40.18,1055,1,0,0,18.1,0
tx_001790,cust_00603,supermercado,US,1,12.47,1985,1,0,1,14.6,0
tx_001088,cust_00792,moda,ES,10,67.61,1912,1,0,1,22.7,0
tx_000395,cust_00576,videojuegos,DE,16,21.31,1023,2,0,0,14.8,0
tx_000584,cust_00042,moda,ES,12,15.94,3161,0,0,0,27.7,0
tx_002081,cust_00661,restaurantes,GB,1,30.58,33,10,0,0,28.8,0
tx_001981,cust_00526,supermercado,IT,8,11.22,1449,1,0,0,17.0,0
tx_000501,cust_00091,restaurantes,ES,10,6.14,839,0,0,0,16.8,0
tx_002015,cust_00518,suscripciones,ES,14,30.38,821,1,0,0,7.0,0
tx_002224,cust_00338,supermercado,ES,17,4.69,1087,1,0,0,1.0,0
tx_002980,cust_00380,marketplace,US,9,11.69,2323,9,0,0,11.4,0
tx_002741,cust_00149,restaurantes,PT,18,23.53,39,2,0,0,12.5,0
tx_002319,cust_00680,bienes_digitales,ES,20,37.04,3308,0,0,1,12.0,0
tx_001260,cust_00641,supermercado,ES,10,9.79,2413,1,0,0,18.5,0
tx_001743,cust_00365,suscripciones,ES,9,6.87,3377,1,0,0,10.3,0
tx_000206,cust_00213,marketplace,ES,12,3.0,1753,0,0,0,16.4,0
tx_000734,cust_00619,suscripciones,ES,0,12.82,2563,1,0,0,26.7,0
tx_002503,cust_00602,restaurantes,PT,10,39.51,418,1,1,0,10.7,0
tx_000527,cust_00738,restaurantes,ES,16,43.63,14,2,0,0,17.8,0
tx_001376,cust_00767,moda,ES,9,5.87,3150,0,0,0,11.7,0
tx_000899,cust_00057,moda,DE,10,20.3,39,2,0,0,23.0,0
tx_000378,cust_00597,viajes,DE,8,171.61,2753,1,0,0,19.5,0
tx_001727,cust_00759,bienes_digitales,ES,10,29.37,52,1,0,0,11.8,0
tx_002683,cust_00312,bienes_digitales,DE,9,9.24,85,1,0,0,19.7,0
tx_002723,cust_00091,viajes,ES,18,59.55,1943,3,0,0,31.0,0
tx_000387,cust_00055,moda,ES,22,22.24,2322,1,0,0,20.2,0
tx_000199,cust_00271,marketplace,ES,9,47.89,984,0,0,0,8.1,0
tx_001051,cust_00407,supermercado,ES,18,52.74,54,0,0,0,5.0,0
tx_000591,cust_00640,viajes,ES,3,23.36,1941,1,0,0,0.0,0
tx_000520,cust_00475,viajes,ES,13,222.28,1569,0,0,1,0.0,1
tx_002951,cust_00026,restaurantes,ES,18,29.73,3279,2,0,0,18.6,0
tx_000430,cust_00572,supermercado,ES,6,9.95,24,3,0,0,5.6,0
tx_001084,cust_00445,moda,DE,9,114.17,3481,0,0,0,18.3,0
tx_000208,cust_00775,supermercado,ES,13,11.86,2616,2,0,0,9.7,0
tx_000492,cust_00694,bienes_digitales,NL,13,12.45,2167,2,0,0,18.3,0
tx_001610,cust_00101,suscripciones,PT,18,57.62,86,4,0,1,27.5,0
tx_002913,cust_00378,lujo,ES,5,108.92,3096,1,1,0,7.9,0
tx_000793,cust_00578,bienes_digitales,NL,11,62.36,61,1,0,0,18.6,0
tx_002020,cust_00369,restaurantes,ES,20,19.45,1164,2,0,0,8.1,0
tx_001187,cust_00114,moda,ES,20,95.94,73,1,0,0,25.4,0
tx_001186,cust_00246,lujo,ES,6,153.8,3333,4,0,0,4.9,0
tx_002182,cust_00192,moda,US,12,16.69,2435,3,0,0,15.2,1
tx_001341,cust_00427,restaurantes,ES,20,16.75,1997,1,0,0,7.7,0
tx_002233,cust_00750,supermercado,NL,18,10.94,2367,3,0,1,10.0,0
tx_000084,cust_00666,videojuegos,NG,9,56.67,509,2,0,0,62.5,0
tx_002370,cust_00141,supermercado,PT,5,12.23,34,1,0,1,30.4,0
tx_002227,cust_00702,marketplace,ES,20,25.45,1612,0,0,0,16.6,0
tx_000021,cust_00400,videojuegos,ES,3,19.03,2526,1,0,0,5.0,0
tx_001379,cust_00402,supermercado,DE,9,11.6,67,2,0,0,23.6,0
tx_001559,cust_00796,moda,GB,18,8.79,1160,2,0,0,29.9,0
tx_001939,cust_00767,electronica,NL,18,95.67,700,3,0,0,36.0,0
tx_002838,cust_00719,electronica,ES,20,21.35,66,4,0,0,7.1,0
tx_001938,cust_00443,viajes,ES,12,212.03,17,0,0,0,23.4,0
tx_000974,cust_00379,supermercado,ES,22,4.29,89,2,0,0,19.7,0
tx_002790,cust_00667,supermercado,ES,9,6.75,2360,2,0,1,18.6,0
tx_000884,cust_00125,electronica,ES,8,18.2,3461,0,0,0,7.8,0
tx_001099,cust_00033,suscripciones,PT,11,5.33,1870,1,0,1,23.0,0
tx_000157,cust_00101,moda,US,17,78.91,2731,2,0,0,34.2,1
tx_002277,cust_00168,bienes_digitales,ES,0,20.71,2523,1,0,0,13.0,0
tx_000887,cust_00043,marketplace,ES,5,23.81,85,1,0,0,9.4,0
tx_002999,cust_00348,restaurantes,FR,18,6.24,62,9,0,0,10.9,0
tx_001592,cust_00277,suscripciones,ES,9,19.31,2220,1,0,0,16.8,0
tx_002479,cust_00063,supermercado,IT,18,12.98,77,0,0,0,13.8,0
tx_002718,cust_00552,electronica,DE,6,47.42,2460,0,0,0,23.7,0
tx_002535,cust_00641,moda,ES,22,48.66,50,1,0,0,1.5,0
tx_002118,cust_00434,moda,NL,7,15.43,2686,3,0,0,13.7,0
tx_001473,cust_00359,moda,ES,23,91.3,2348,1,0,0,13.7,0
tx_002649,cust_00749,supermercado,DE,23,13.72,1277,2,0,1,9.4,0
tx_000459,cust_00672,restaurantes,ES,8,26.33,968,2,0,0,25.6,0
tx_002499,cust_00026,viajes,NL,19,29.63,2285,3,0,0,4.6,0
tx_000079,cust_00452,marketplace,ES,4,32.14,1076,1,0,0,13.3,0
tx_002915,cust_00326,videojuegos,FR,18,28.6,1493,5,0,0,11.5,0
tx_001057,cust_00360,electronica,ES,7,61.64,1941,3,1,0,17.9,0
tx_000907,cust_00329,supermercado,ES,0,4.22,1696,1,0,0,13.0,0
tx_001564,cust_00735,suscripciones,ES,14,40.96,1886,6,0,0,16.0,0
tx_002427,cust_00127,supermercado,ES,2,82.14,64,1,0,0,19.1,0
tx_002697,cust_00103,moda,ES,18,17.96,2432,2,0,1,20.8,0
tx_000381,cust_00005,supermercado,ES,1,5.23,81,3,0,1,25.7,0
tx_000948,cust_00108,supermercado,ES,0,29.12,301,1,0,0,10.1,0
tx_001713,cust_00704,restaurantes,ES,2,37.91,3436,1,0,0,7.3,0
tx_002757,cust_00707,electronica,ES,14,36.88,3452,2,0,0,0.0,0
tx_000716,cust_00639,electronica,ES,5,173.81,60,1,0,0,13.9,0
tx_001914,cust_00622,electronica,BR,22,48.47,2717,0,0,1,46.5,0
tx_000687,cust_00325,restaurantes,ES,10,14.78,1285,1,0,0,12.0,0
tx_002671,cust_00633,marketplace,ES,8,33.48,2377,0,0,0,16.6,0
tx_001294,cust_00004,marketplace,ES,6,66.66,52,0,1,0,25.0,1
tx_000306,cust_00113,bienes_digitales,DE,12,182.87,1906,0,0,0,17.2,0
tx_000210,cust_00623,videojuegos,ES,21,38.4,2665,0,2,0,21.4,0
tx_002012,cust_00314,bienes_digitales,ES,6,77.69,574,0,0,0,6.8,0
tx_002222,cust_00124,supermercado,ES,3,103.09,55,4,3,0,27.8,1
tx_002976,cust_00375,bienes_digitales,ES,23,25.98,254,9,0,0,16.6,0
tx_001538,cust_00089,electronica,ES,17,37.53,2531,1,0,0,12.1,0
tx_000886,cust_00587,restaurantes,IT,16,13.56,2575,2,0,0,17.2,0
tx_001860,cust_00588,bienes_digitales,ES,14,60.9,1856,0,0,0,19.6,0
tx_000918,cust_00627,supermercado,BR,2,12.98,2142,0,1,0,45.9,0
tx_001887,cust_00520,supermercado,ES,11,15.83,29,0,0,1,29.7,0
tx_001661,cust_00496,marketplace,DE,7,10.47,88,0,0,1,22.9,0
tx_000192,cust_00504,suscripciones,ES,21,20.02,2190,0,0,0,7.5,0
tx_001748,cust_00302,restaurantes,BR,9,35.01,912,1,0,0,34.6,0
tx_002132,cust_00780,marketplace,ES,8,27.5,3373,0,0,1,14.4,0
tx_001266,cust_00030,suscripciones,ES,19,25.66,89,2,0,0,12.6,0
tx_000484,cust_00637,videojuegos,ES,10,6.57,9,1,0,1,20.1,0
tx_000916,cust_00367,moda,ES,6,12.25,654,1,0,0,12.0,0
tx_002600,cust_00311,suscripciones,ES,9,38.78,3603,2,0,0,0.0,0
tx_000278,cust_00626,supermercado,ES,13,60.92,1152,1,0,0,16.3,0
tx_000989,cust_00197,moda,ES,12,70.62,2434,2,0,0,0.6,0
tx_001988,cust_00170,lujo,FR,21,150.17,511,0,0,0,11.3,0
tx_001895,cust_00108,lujo,PT,14,502.14,1,1,0,0,23.0,0
tx_001870,cust_00618,supermercado,DE,18,9.38,3203,0,0,0,1.6,0
tx_000572,cust_00333,supermercado,ES,23,24.97,9,1,0,0,19.5,0
tx_000994,cust_00345,suscripciones,ES,3,26.37,87,1,0,0,1.1,0
tx_002796,cust_00732,supermercado,NG,7,6.56,1447,2,0,0,63.7,0
tx_002947,cust_00471,viajes,FR,20,22.24,2441,0,0,0,21.1,0
tx_000586,cust_00739,videojuegos,ES,4,3.0,2567,1,0,0,13.2,0
tx_002329,cust_00022,suscripciones,PT,20,12.93,4,0,0,0,20.3,0
tx_002994,cust_00685,moda,ES,20,23.95,1256,1,0,1,31.2,0
tx_001350,cust_00476,viajes,IT,1,30.43,77,2,0,0,19.0,0
tx_002901,cust_00406,restaurantes,ES,5,10.4,1940,0,0,0,6.2,0
tx_000675,cust_00497,viajes,ES,6,104.33,2933,2,0,0,15.7,0
tx_002591,cust_00057,moda,ES,9,33.94,1568,0,0,1,13.6,0
tx_000856,cust_00679,restaurantes,US,10,10.97,30,0,0,0,18.1,0
tx_000448,cust_00764,suscripciones,IT,9,4.52,2509,3,0,0,25.2,0
tx_001420,cust_00381,bienes_digitales,ES,23,31.47,2236,2,0,0,11.8,0
tx_002230,cust_00784,restaurantes,PT,2,20.48,39,2,0,0,21.6,0
tx_001617,cust_00635,moda,ES,15,28.91,140,1,0,0,15.1,0
tx_002259,cust_00001,suscripciones,ES,19,14.54,1036,0,0,1,6.5,0
tx_002822,cust_00664,supermercado,ES,8,19.49,46,1,0,0,12.0,0
tx_002754,cust_00521,supermercado,PT,21,18.23,2064,1,0,0,0.9,0
tx_001717,cust_00517,viajes,ES,9,120.25,1278,1,0,0,11.3,0
tx_002672,cust_00684,bienes_digitales,ES,1,12.93,63,1,0,0,16.6,0
tx_001248,cust_00372,moda,BR,4,44.05,50,0,0,0,34.1,1
tx_000295,cust_00436,suscripciones,ES,8,18.82,54,2,0,0,15.9,0
tx_000589,cust_00669,lujo,BR,20,30.64,799,1,0,0,30.5,0
tx_001282,cust_00591,moda,NG,6,18.53,2643,2,0,1,68.7,1
tx_001423,cust_00471,moda,IT,3,11.6,1829,0,0,1,27.5,0
tx_002350,cust_00403,videojuegos,BR,3,24.61,803,5,0,0,23.8,0
tx_001427,cust_00537,bienes_digitales,GB,19,37.89,1590,0,0,0,24.6,0
tx_002253,cust_00195,supermercado,IT,20,7.22,1064,0,0,0,29.0,0
tx_000426,cust_00160,electronica,ES,10,34.41,81,1,0,0,25.1,1
tx_000535,cust_00462,moda,PT,2,164.72,2679,1,0,0,13.6,0
tx_001055,cust_00062,videojuegos,FR,21,22.5,136,10,0,0,9.1,0
tx_001865,cust_00668,videojuegos,NL,10,96.09,1473,3,0,0,20.4,0
tx_002505,cust_00041,supermercado,US,19,39.88,2717,2,0,0,15.9,0
tx_001426,cust_00651,supermercado,ES,16,10.44,3137,9,0,0,4.0,0
tx_000133,cust_00073,bienes_digitales,ES,22,10.93,986,1,1,0,10.1,0
tx_001838,cust_00244,suscripciones,ES,8,12.94,394,1,2,1,20.2,1
tx_001826,cust_00721,restaurantes,ES,15,8.3,12,1,0,0,9.4,0
tx_000422,cust_00555,videojuegos,ES,10,41.62,3451,1,0,0,14.4,0
tx_002659,cust_00537,supermercado,ES,17,26.91,686,1,0,0,6.5,0
